name,pose,truncated,difficult,xmin,ymin,xmax,ymax,Image
pitted_surface,Unspecified,0,0,2,3,198,128,pitted_surface_68
pitted_surface,Unspecified,0,0,4,2,192,196,pitted_surface_152
patches,Unspecified,0,0,48,136,96,174,patches_112
patches,Unspecified,0,0,58,9,100,77,patches_112
patches,Unspecified,0,0,132,24,181,76,patches_112
patches,Unspecified,1,0,132,80,200,199,patches_112
patches,Unspecified,0,0,54,1,140,96,patches_170
rolled-in_scale,Unspecified,0,0,84,10,144,68,rolled-in_scale_147
rolled-in_scale,Unspecified,0,0,79,86,142,155,rolled-in_scale_147
scratches,Unspecified,1,0,32,1,62,200,scratches_183
scratches,Unspecified,0,0,174,3,191,92,scratches_183
pitted_surface,Unspecified,0,0,31,8,166,185,pitted_surface_236
pitted_surface,Unspecified,0,0,145,2,196,199,pitted_surface_236
patches,Unspecified,1,1,1,25,29,53,pitted_surface_236
patches,Unspecified,0,1,5,135,37,172,pitted_surface_236
inclusion,Unspecified,0,0,53,10,115,198,inclusion_198
inclusion,Unspecified,0,0,157,118,175,157,inclusion_198
inclusion,Unspecified,1,0,60,1,98,198,inclusion_13
inclusion,Unspecified,0,0,106,2,153,73,inclusion_13
inclusion,Unspecified,0,0,160,36,194,187,inclusion_13
inclusion,Unspecified,0,0,111,77,136,118,inclusion_13
inclusion,Unspecified,1,0,112,126,139,200,inclusion_13
rolled-in_scale,Unspecified,0,0,92,13,130,76,rolled-in_scale_146
rolled-in_scale,Unspecified,0,0,112,128,179,185,rolled-in_scale_146
pitted_surface,Unspecified,0,0,136,2,198,197,pitted_surface_125
pitted_surface,Unspecified,0,0,4,2,130,111,pitted_surface_125
crazing,Unspecified,0,0,38,19,193,67,crazing_271
crazing,Unspecified,0,0,2,70,70,186,crazing_271
crazing,Unspecified,0,0,7,125,191,184,crazing_271
crazing,Unspecified,0,0,96,42,190,134,crazing_271
inclusion,Unspecified,1,0,44,1,107,197,inclusion_216
inclusion,Unspecified,0,0,147,67,168,110,inclusion_216
pitted_surface,Unspecified,1,0,2,1,196,184,pitted_surface_265
patches,Unspecified,1,0,1,56,41,138,patches_45
patches,Unspecified,1,0,1,1,24,50,patches_45
patches,Unspecified,0,0,153,71,178,120,patches_45
patches,Unspecified,0,0,136,159,170,199,patches_45
patches,Unspecified,0,0,17,47,74,139,patches_144
patches,Unspecified,0,0,80,10,167,118,patches_144
patches,Unspecified,0,0,12,46,116,152,patches_27
patches,Unspecified,0,0,136,74,198,122,patches_27
patches,Unspecified,0,0,58,10,105,49,patches_27
inclusion,Unspecified,0,0,149,58,170,133,inclusion_260
inclusion,Unspecified,0,0,39,24,68,198,inclusion_260
crazing,Unspecified,0,0,43,109,95,193,crazing_146
rolled-in_scale,Unspecified,0,0,148,87,197,187,rolled-in_scale_2
rolled-in_scale,Unspecified,1,0,134,83,194,200,rolled-in_scale_23
rolled-in_scale,Unspecified,0,0,59,50,108,140,rolled-in_scale_23
pitted_surface,Unspecified,0,0,36,91,189,196,pitted_surface_155
pitted_surface,Unspecified,0,0,10,7,196,134,pitted_surface_155
patches,Unspecified,1,0,1,1,28,61,pitted_surface_155
patches,Unspecified,1,0,78,1,108,20,pitted_surface_155
rolled-in_scale,Unspecified,0,0,100,3,175,62,rolled-in_scale_101
rolled-in_scale,Unspecified,0,0,101,76,155,119,rolled-in_scale_101
rolled-in_scale,Unspecified,1,1,1,104,48,129,rolled-in_scale_101
patches,Unspecified,0,0,127,106,193,156,patches_252
patches,Unspecified,1,0,121,163,176,200,patches_252
patches,Unspecified,0,0,19,150,62,197,patches_252
pitted_surface,Unspecified,0,0,1,1,166,118,pitted_surface_134
scratches,Unspecified,0,0,92,23,109,199,scratches_21
scratches,Unspecified,0,0,52,144,94,199,scratches_21
scratches,Unspecified,1,0,1,7,199,37,scratches_278
scratches,Unspecified,1,0,1,158,62,176,scratches_278
scratches,Unspecified,1,0,1,60,170,75,scratches_278
patches,Unspecified,0,0,70,33,123,154,patches_76
patches,Unspecified,1,0,35,1,111,21,patches_76
inclusion,Unspecified,0,0,7,30,28,102,inclusion_42
inclusion,Unspecified,0,0,122,114,146,191,inclusion_42
inclusion,Unspecified,0,0,36,6,62,89,inclusion_42
inclusion,Unspecified,0,0,160,60,176,102,inclusion_42
pitted_surface,Unspecified,0,0,4,1,183,200,pitted_surface_116
pitted_surface,Unspecified,0,0,170,54,200,199,pitted_surface_116
crazing,Unspecified,1,0,37,1,163,51,crazing_235
crazing,Unspecified,0,0,3,65,179,122,crazing_235
crazing,Unspecified,0,0,47,145,183,199,crazing_235
crazing,Unspecified,0,0,2,3,53,62,crazing_235
patches,Unspecified,0,0,8,56,44,199,patches_247
patches,Unspecified,1,0,95,1,171,193,patches_247
patches,Unspecified,0,0,65,64,130,155,patches_253
patches,Unspecified,0,0,2,29,34,89,patches_253
patches,Unspecified,0,0,128,62,167,118,patches_253
crazing,Unspecified,1,0,1,1,129,68,crazing_247
crazing,Unspecified,1,0,1,134,88,190,crazing_247
crazing,Unspecified,1,0,1,48,148,134,crazing_247
scratches,Unspecified,1,0,69,1,97,199,scratches_113
scratches,Unspecified,1,0,53,1,69,200,scratches_113
inclusion,Unspecified,0,0,161,170,172,193,scratches_113
inclusion,Unspecified,1,0,32,1,55,68,inclusion_60
inclusion,Unspecified,1,0,30,151,48,200,inclusion_60
inclusion,Unspecified,0,0,132,81,174,198,inclusion_60
inclusion,Unspecified,0,0,31,72,48,134,inclusion_60
inclusion,Unspecified,1,0,159,1,173,31,inclusion_60
inclusion,Unspecified,0,0,18,10,101,198,inclusion_152
inclusion,Unspecified,0,0,73,29,98,70,inclusion_152
inclusion,Unspecified,0,0,65,67,108,146,inclusion_152
inclusion,Unspecified,0,0,110,67,129,135,inclusion_293
inclusion,Unspecified,0,0,121,97,161,199,inclusion_293
inclusion,Unspecified,1,0,35,1,64,94,inclusion_293
crazing,Unspecified,0,0,10,3,197,108,crazing_4
crazing,Unspecified,0,0,15,110,197,198,crazing_4
rolled-in_scale,Unspecified,0,0,20,39,75,154,rolled-in_scale_122
rolled-in_scale,Unspecified,1,1,143,1,187,23,rolled-in_scale_122
scratches,Unspecified,1,0,145,1,180,199,scratches_189
scratches,Unspecified,0,0,122,28,145,76,scratches_189
crazing,Unspecified,1,0,5,95,200,191,crazing_39
crazing,Unspecified,1,0,74,3,200,99,crazing_39
patches,Unspecified,0,0,40,85,107,188,patches_139
patches,Unspecified,0,0,135,124,190,179,patches_139
patches,Unspecified,0,0,62,11,87,55,patches_139
crazing,Unspecified,0,0,41,139,169,188,crazing_114
crazing,Unspecified,0,0,5,52,46,198,crazing_114
crazing,Unspecified,0,0,2,16,94,91,crazing_114
inclusion,Unspecified,0,0,20,23,38,103,inclusion_294
inclusion,Unspecified,0,0,20,107,45,179,inclusion_294
pitted_surface,Unspecified,0,0,2,10,196,198,pitted_surface_160
patches,Unspecified,1,0,153,1,198,68,pitted_surface_160
scratches,Unspecified,0,0,2,129,199,157,scratches_65
scratches,Unspecified,0,0,53,52,70,155,scratches_225
scratches,Unspecified,1,0,173,1,186,86,scratches_225
scratches,Unspecified,0,1,162,137,182,198,scratches_225
scratches,Unspecified,1,0,1,3,16,184,scratches_225
inclusion,Unspecified,1,0,174,179,199,200,scratches_225
crazing,Unspecified,0,0,4,108,106,185,crazing_280
inclusion,Unspecified,1,0,107,1,141,75,inclusion_78
inclusion,Unspecified,0,0,99,139,131,199,inclusion_78
inclusion,Unspecified,0,0,2,49,29,99,inclusion_78
pitted_surface,Unspecified,1,0,56,16,199,200,pitted_surface_273
rolled-in_scale,Unspecified,0,0,6,7,107,131,rolled-in_scale_261
pitted_surface,Unspecified,0,0,1,1,199,200,pitted_surface_52
patches,Unspecified,1,0,56,1,151,198,patches_230
patches,Unspecified,1,0,1,139,25,200,patches_230
patches,Unspecified,1,0,1,24,25,97,patches_230
patches,Unspecified,1,0,123,148,159,200,patches_230
inclusion,Unspecified,0,0,146,53,177,109,patches_230
patches,Unspecified,0,0,15,154,46,200,patches_12
patches,Unspecified,0,0,89,78,166,166,patches_12
patches,Unspecified,0,0,125,14,164,63,patches_12
rolled-in_scale,Unspecified,0,0,42,76,84,136,rolled-in_scale_215
rolled-in_scale,Unspecified,0,0,112,35,157,194,rolled-in_scale_215
crazing,Unspecified,1,0,1,3,164,44,crazing_98
crazing,Unspecified,1,0,1,51,159,108,crazing_98
crazing,Unspecified,1,0,1,134,198,194,crazing_98
crazing,Unspecified,0,0,60,76,170,162,crazing_98
pitted_surface,Unspecified,0,0,14,57,77,193,pitted_surface_195
pitted_surface,Unspecified,0,0,101,60,147,199,pitted_surface_195
crazing,Unspecified,1,0,110,134,200,199,crazing_60
crazing,Unspecified,1,0,30,43,200,131,crazing_60
inclusion,Unspecified,0,0,126,76,140,115,inclusion_241
inclusion,Unspecified,0,0,18,124,36,170,inclusion_241
pitted_surface,Unspecified,0,0,1,1,199,103,pitted_surface_191
crazing,Unspecified,1,0,107,82,200,199,crazing_38
crazing,Unspecified,1,0,66,1,200,87,crazing_38
scratches,Unspecified,1,0,1,49,199,75,scratches_279
scratches,Unspecified,1,0,1,98,199,116,scratches_279
scratches,Unspecified,1,0,30,1,66,133,scratches_160
scratches,Unspecified,1,0,71,1,101,105,scratches_160
scratches,Unspecified,1,0,94,78,113,200,scratches_160
crazing,Unspecified,0,0,22,84,198,164,crazing_270
crazing,Unspecified,1,0,59,1,197,94,crazing_270
crazing,Unspecified,1,0,1,123,78,191,crazing_270
inclusion,Unspecified,1,0,50,1,74,47,inclusion_137
inclusion,Unspecified,0,0,96,120,110,145,inclusion_137
crazing,Unspecified,0,0,50,105,138,170,crazing_165
crazing,Unspecified,1,0,51,1,127,65,crazing_165
scratches,Unspecified,1,0,63,1,83,197,scratches_210
scratches,Unspecified,1,0,130,1,161,198,scratches_210
inclusion,Unspecified,1,0,145,28,200,51,scratches_210
inclusion,Unspecified,1,0,137,141,200,164,scratches_210
inclusion,Unspecified,1,0,163,116,200,137,scratches_210
scratches,Unspecified,1,0,1,135,199,167,scratches_253
scratches,Unspecified,0,1,85,101,198,131,scratches_253
patches,Unspecified,1,0,11,1,94,121,patches_267
patches,Unspecified,0,0,21,149,78,189,patches_267
patches,Unspecified,0,0,138,62,194,197,patches_267
patches,Unspecified,1,0,141,1,194,64,patches_267
rolled-in_scale,Unspecified,1,0,146,113,200,192,rolled-in_scale_117
inclusion,Unspecified,1,0,77,1,118,196,inclusion_50
rolled-in_scale,Unspecified,1,0,22,118,94,200,rolled-in_scale_207
rolled-in_scale,Unspecified,1,0,39,1,85,40,rolled-in_scale_207
patches,Unspecified,0,0,91,60,154,148,patches_258
patches,Unspecified,0,0,132,144,167,185,patches_258
patches,Unspecified,0,0,22,81,52,116,patches_258
crazing,Unspecified,0,0,27,46,149,101,crazing_15
crazing,Unspecified,0,0,27,16,167,65,crazing_15
rolled-in_scale,Unspecified,0,0,115,61,194,198,rolled-in_scale_80
rolled-in_scale,Unspecified,1,0,105,1,195,49,rolled-in_scale_80
pitted_surface,Unspecified,1,0,1,3,177,200,pitted_surface_224
patches,Unspecified,0,0,18,40,57,81,patches_41
patches,Unspecified,0,0,33,118,77,192,patches_41
inclusion,Unspecified,0,0,43,17,56,74,inclusion_107
inclusion,Unspecified,0,0,35,94,50,164,inclusion_107
inclusion,Unspecified,0,0,64,106,85,127,inclusion_107
inclusion,Unspecified,0,0,100,125,116,168,inclusion_107
pitted_surface,Unspecified,1,0,1,1,148,198,pitted_surface_260
crazing,Unspecified,0,0,42,7,176,84,crazing_200
crazing,Unspecified,0,0,7,97,161,146,crazing_200
crazing,Unspecified,0,0,4,154,92,196,crazing_200
patches,Unspecified,0,0,64,98,115,166,patches_189
patches,Unspecified,0,0,55,1,107,75,patches_189
patches,Unspecified,0,0,108,40,161,71,patches_189
patches,Unspecified,0,0,122,75,193,200,patches_189
crazing,Unspecified,0,0,2,31,176,111,crazing_296
crazing,Unspecified,0,0,36,99,173,165,crazing_296
crazing,Unspecified,0,0,57,137,162,194,crazing_133
crazing,Unspecified,0,0,47,94,169,161,crazing_133
rolled-in_scale,Unspecified,0,0,123,39,168,136,rolled-in_scale_120
inclusion,Unspecified,1,0,69,1,140,200,inclusion_133
scratches,Unspecified,1,0,34,71,200,104,scratches_264
scratches,Unspecified,1,0,1,116,198,147,scratches_264
scratches,Unspecified,0,1,88,42,178,66,scratches_264
crazing,Unspecified,0,0,74,103,198,166,crazing_61
crazing,Unspecified,0,0,28,30,179,95,crazing_61
inclusion,Unspecified,0,0,86,8,118,78,inclusion_155
inclusion,Unspecified,0,0,125,10,154,122,inclusion_155
inclusion,Unspecified,0,0,132,113,167,198,inclusion_155
inclusion,Unspecified,1,0,64,1,126,197,inclusion_100
patches,Unspecified,1,0,1,1,59,200,patches_210
patches,Unspecified,1,0,61,1,200,191,patches_210
inclusion,Unspecified,0,0,109,149,147,188,patches_210
patches,Unspecified,0,0,53,147,102,199,patches_111
patches,Unspecified,1,0,132,1,195,178,patches_111
inclusion,Unspecified,0,0,14,12,72,92,inclusion_236
pitted_surface,Unspecified,0,0,3,1,200,198,pitted_surface_40
crazing,Unspecified,0,0,137,90,198,198,crazing_192
crazing,Unspecified,0,0,17,120,129,191,crazing_192
crazing,Unspecified,0,0,54,18,199,64,crazing_192
rolled-in_scale,Unspecified,1,0,84,100,163,200,rolled-in_scale_93
rolled-in_scale,Unspecified,0,0,57,54,178,149,rolled-in_scale_93
inclusion,Unspecified,0,0,22,60,60,198,inclusion_120
inclusion,Unspecified,1,0,82,1,107,59,inclusion_120
inclusion,Unspecified,0,0,115,62,132,101,inclusion_120
inclusion,Unspecified,1,0,119,141,144,200,inclusion_120
inclusion,Unspecified,0,0,150,128,166,177,inclusion_120
inclusion,Unspecified,1,0,23,1,56,90,inclusion_120
scratches,Unspecified,0,0,93,8,111,190,scratches_44
rolled-in_scale,Unspecified,0,0,42,10,155,107,rolled-in_scale_60
rolled-in_scale,Unspecified,1,0,53,145,134,200,rolled-in_scale_60
scratches,Unspecified,1,0,1,128,200,161,scratches_258
rolled-in_scale,Unspecified,0,0,49,67,155,199,rolled-in_scale_252
rolled-in_scale,Unspecified,0,0,60,2,123,61,rolled-in_scale_252
patches,Unspecified,0,0,11,2,49,58,patches_49
patches,Unspecified,1,0,6,142,56,200,patches_49
patches,Unspecified,1,0,136,1,198,126,patches_49
pitted_surface,Unspecified,1,0,1,1,197,183,pitted_surface_43
pitted_surface,Unspecified,0,0,22,6,181,194,pitted_surface_277
patches,Unspecified,0,0,2,44,35,69,pitted_surface_277
scratches,Unspecified,0,0,143,74,160,179,scratches_232
scratches,Unspecified,0,0,37,69,170,82,scratches_232
scratches,Unspecified,0,0,2,42,199,61,scratches_244
scratches,Unspecified,1,1,24,16,200,34,scratches_244
scratches,Unspecified,0,0,84,88,196,111,scratches_244
inclusion,Unspecified,0,1,118,3,174,56,scratches_244
crazing,Unspecified,0,0,40,12,187,152,crazing_101
patches,Unspecified,0,0,70,6,166,190,patches_229
patches,Unspecified,1,0,1,1,61,29,patches_229
patches,Unspecified,1,0,175,134,200,200,patches_229
patches,Unspecified,0,0,42,59,100,185,patches_263
patches,Unspecified,1,0,58,124,162,200,patches_263
crazing,Unspecified,1,0,4,119,173,200,crazing_225
crazing,Unspecified,1,0,1,9,165,125,crazing_225
rolled-in_scale,Unspecified,0,0,29,27,153,171,rolled-in_scale_238
rolled-in_scale,Unspecified,0,0,38,138,128,195,rolled-in_scale_238
rolled-in_scale,Unspecified,1,0,33,1,101,39,rolled-in_scale_271
rolled-in_scale,Unspecified,0,0,70,122,127,172,rolled-in_scale_271
scratches,Unspecified,0,0,6,130,199,146,scratches_98
pitted_surface,Unspecified,0,0,2,91,81,197,pitted_surface_226
pitted_surface,Unspecified,0,0,112,7,189,192,pitted_surface_226
patches,Unspecified,1,0,4,1,43,56,pitted_surface_226
pitted_surface,Unspecified,0,0,51,14,136,178,pitted_surface_226
rolled-in_scale,Unspecified,0,0,52,105,172,161,rolled-in_scale_95
rolled-in_scale,Unspecified,0,0,70,16,114,36,rolled-in_scale_95
scratches,Unspecified,0,0,20,52,196,156,scratches_125
patches,Unspecified,1,0,21,1,82,154,patches_190
patches,Unspecified,1,0,130,21,200,63,patches_190
patches,Unspecified,1,0,123,101,200,185,patches_190
inclusion,Unspecified,0,0,136,58,160,99,patches_190
inclusion,Unspecified,0,0,172,71,194,97,patches_190
inclusion,Unspecified,0,0,6,12,27,43,patches_190
patches,Unspecified,1,0,23,151,71,200,patches_190
rolled-in_scale,Unspecified,0,0,19,94,67,161,rolled-in_scale_197
rolled-in_scale,Unspecified,0,0,21,179,68,199,rolled-in_scale_197
rolled-in_scale,Unspecified,1,0,87,122,159,200,rolled-in_scale_197
rolled-in_scale,Unspecified,1,0,100,1,157,40,rolled-in_scale_197
pitted_surface,Unspecified,0,0,4,9,195,191,pitted_surface_162
patches,Unspecified,1,0,159,1,200,48,pitted_surface_162
rolled-in_scale,Unspecified,0,0,50,74,95,106,rolled-in_scale_137
rolled-in_scale,Unspecified,1,0,99,158,145,200,rolled-in_scale_137
rolled-in_scale,Unspecified,1,0,69,44,135,200,rolled-in_scale_113
rolled-in_scale,Unspecified,0,0,164,47,192,131,rolled-in_scale_113
rolled-in_scale,Unspecified,1,0,159,1,199,43,rolled-in_scale_113
patches,Unspecified,1,0,72,1,126,91,patches_251
patches,Unspecified,1,0,40,1,88,76,patches_147
patches,Unspecified,0,0,43,88,103,199,patches_147
patches,Unspecified,1,0,161,1,200,199,patches_147
scratches,Unspecified,1,0,3,61,200,80,scratches_233
scratches,Unspecified,1,0,1,144,70,156,scratches_233
scratches,Unspecified,0,1,81,126,155,135,scratches_233
inclusion,Unspecified,0,0,79,152,91,189,scratches_233
rolled-in_scale,Unspecified,0,0,53,48,106,163,rolled-in_scale_25
rolled-in_scale,Unspecified,0,0,137,127,178,193,rolled-in_scale_25
crazing,Unspecified,0,0,24,125,196,187,crazing_256
crazing,Unspecified,0,0,31,48,175,119,crazing_256
crazing,Unspecified,1,0,57,1,164,50,crazing_256
patches,Unspecified,0,0,70,100,128,159,patches_44
inclusion,Unspecified,1,0,30,1,57,82,inclusion_65
inclusion,Unspecified,0,0,147,20,191,198,inclusion_65
inclusion,Unspecified,0,0,27,108,48,145,inclusion_65
scratches,Unspecified,0,0,21,36,35,198,scratches_95
pitted_surface,Unspecified,1,0,2,1,163,200,pitted_surface_214
patches,Unspecified,1,0,145,89,200,199,pitted_surface_214
patches,Unspecified,0,0,173,40,197,111,pitted_surface_214
scratches,Unspecified,0,0,36,176,146,195,scratches_248
scratches,Unspecified,0,0,75,21,197,36,scratches_248
inclusion,Unspecified,1,0,1,1,29,132,inclusion_114
inclusion,Unspecified,0,0,49,77,80,198,inclusion_114
inclusion,Unspecified,0,0,90,79,107,120,inclusion_114
inclusion,Unspecified,0,0,90,114,117,180,inclusion_114
inclusion,Unspecified,0,0,139,115,160,192,inclusion_114
inclusion,Unspecified,1,0,85,1,102,31,inclusion_114
rolled-in_scale,Unspecified,1,0,1,130,67,196,rolled-in_scale_277
rolled-in_scale,Unspecified,1,0,150,26,200,128,rolled-in_scale_277
rolled-in_scale,Unspecified,0,0,107,25,149,71,rolled-in_scale_277
pitted_surface,Unspecified,1,0,23,1,144,199,pitted_surface_149
pitted_surface,Unspecified,0,0,159,49,198,198,pitted_surface_149
scratches,Unspecified,1,0,1,27,197,60,scratches_64
pitted_surface,Unspecified,0,0,31,2,197,191,pitted_surface_268
pitted_surface,Unspecified,0,0,8,29,77,199,pitted_surface_268
rolled-in_scale,Unspecified,0,0,122,63,178,131,rolled-in_scale_148
rolled-in_scale,Unspecified,0,0,77,9,121,59,rolled-in_scale_148
rolled-in_scale,Unspecified,1,0,31,91,161,200,rolled-in_scale_282
rolled-in_scale,Unspecified,1,0,109,1,161,50,rolled-in_scale_282
patches,Unspecified,0,0,35,6,125,163,patches_143
patches,Unspecified,1,0,1,20,30,54,patches_143
patches,Unspecified,1,0,39,173,80,200,patches_143
scratches,Unspecified,1,0,96,1,122,199,scratches_38
patches,Unspecified,0,0,26,80,69,122,patches_55
patches,Unspecified,0,0,78,27,148,163,patches_55
inclusion,Unspecified,1,0,135,1,181,198,inclusion_200
crazing,Unspecified,1,0,2,1,169,66,crazing_300
crazing,Unspecified,1,0,1,69,186,145,crazing_300
crazing,Unspecified,0,0,98,90,192,197,crazing_300
inclusion,Unspecified,1,0,139,1,183,198,inclusion_55
pitted_surface,Unspecified,0,0,51,7,136,198,pitted_surface_148
pitted_surface,Unspecified,0,0,2,66,57,171,pitted_surface_148
pitted_surface,Unspecified,0,0,138,146,197,199,pitted_surface_148
pitted_surface,Unspecified,1,0,132,1,196,54,pitted_surface_148
inclusion,Unspecified,1,0,51,1,80,176,inclusion_296
inclusion,Unspecified,0,0,51,154,74,197,inclusion_296
pitted_surface,Unspecified,0,0,35,14,112,176,pitted_surface_299
pitted_surface,Unspecified,1,0,116,21,199,200,pitted_surface_299
pitted_surface,Unspecified,0,0,2,12,38,178,pitted_surface_299
rolled-in_scale,Unspecified,0,0,84,57,132,184,rolled-in_scale_58
scratches,Unspecified,1,0,49,1,87,199,scratches_136
crazing,Unspecified,0,0,48,2,177,46,crazing_283
crazing,Unspecified,0,0,3,44,86,105,crazing_283
crazing,Unspecified,1,0,60,57,200,119,crazing_283
crazing,Unspecified,0,0,3,106,75,192,crazing_283
rolled-in_scale,Unspecified,0,0,101,33,188,193,rolled-in_scale_175
crazing,Unspecified,0,0,42,24,185,71,crazing_124
crazing,Unspecified,1,0,1,12,39,160,crazing_124
crazing,Unspecified,1,0,1,5,99,70,crazing_139
crazing,Unspecified,0,0,7,83,97,136,crazing_139
inclusion,Unspecified,1,0,69,1,95,113,inclusion_257
inclusion,Unspecified,0,0,64,108,88,190,inclusion_257
patches,Unspecified,0,0,90,7,129,60,patches_42
patches,Unspecified,0,0,65,69,144,193,patches_42
